50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
61
72
72
72
72
72
122
122
122
122
122
122
122
122
144
144
144
153
161
161
161
161
169
184
184
188
200
200
200
200
207
207
207
207
218
226
226
226
235
235
235
244
254
258
258
258
272
272
284
296
296
